date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:15	42766/42766	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a70e-66cbff49-b59a701a66551bba;gz%22	https://html.ditsolution.net/buddy/assets/js/owl.carousel.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/owl.carousel.min.js	(from https://html.ditsolution.net/buddy/)
17:22:15	2182/2182	---M-Z	200	added ('OK')	application/x-javascript	etag:%22886-66cbff48-6b6942f2e2145dc0;gz%22	https://html.ditsolution.net/buddy/assets/js/jquery.counterup.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/jquery.counterup.min.js	(from https://html.ditsolution.net/buddy/)
17:22:16	9027/9027	---M-Z	200	added ('OK')	application/x-javascript	etag:%222343-66cbff49-84410ed1bb135108;gz%22	https://html.ditsolution.net/buddy/assets/js/waypoints.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/waypoints.min.js	(from https://html.ditsolution.net/buddy/)
17:22:17	7083/7083	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bab-66cbff49-1f936e5f99a0fe87;gz%22	https://html.ditsolution.net/buddy/assets/js/wow.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/wow.js	(from https://html.ditsolution.net/buddy/)
17:22:18	5485/5485	---M-Z	200	added ('OK')	application/x-javascript	etag:%22156d-66cbff48-9c8ae866c66119ca;gz%22	https://html.ditsolution.net/buddy/assets/js/imagesloaded.pkgd.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/imagesloaded.pkgd.min.js	(from https://html.ditsolution.net/buddy/)
17:22:20	17064/17064	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242a8-66cbff45-cdff293af73d71e1;gz%22	https://html.ditsolution.net/buddy/venobox/venobox.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/venobox/venobox.js	(from https://html.ditsolution.net/buddy/)
17:22:23	4427/4427	---M-Z	200	added ('OK')	application/x-javascript	etag:%22114b-66cbff48-3f02d3b2df32ef40;gz%22	https://html.ditsolution.net/buddy/assets/js/animated-text.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/animated-text.js	(from https://html.ditsolution.net/buddy/)
17:22:25	9786/9786	---M-Z	200	added ('OK')	application/x-javascript	etag:%22263a-66cbff45-36553053e5668d7b;gz%22	https://html.ditsolution.net/buddy/venobox/venobox.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/venobox/venobox.min.js	(from https://html.ditsolution.net/buddy/)
17:22:25	34530/34530	---M-Z	200	added ('OK')	application/x-javascript	etag:%2286e2-66cbff48-75a096e41e2ee2bc;gz%22	https://html.ditsolution.net/buddy/assets/js/isotope.pkgd.min.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/isotope.pkgd.min.js	(from https://html.ditsolution.net/buddy/)
17:22:26	11766/11766	---M-Z	200	added ('OK')	application/x-javascript	etag:%222df6-66cbff48-9a3752e2d057e2e8;gz%22	https://html.ditsolution.net/buddy/assets/js/jquery.meanmenu.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/jquery.meanmenu.js	(from https://html.ditsolution.net/buddy/)
17:22:27	5338/5338	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214da-66cbff48-1cca760c66114d0a;gz%22	https://html.ditsolution.net/buddy/assets/js/jquery.scrollUp.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/jquery.scrollUp.js	(from https://html.ditsolution.net/buddy/)
17:22:28	6244/6244	---M-Z	200	added ('OK')	application/x-javascript	etag:%221864-66cbff48-12b1baa38afa1070;gz%22	https://html.ditsolution.net/buddy/assets/js/jquery.barfiller.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/jquery.barfiller.js	(from https://html.ditsolution.net/buddy/)
17:22:29	19371/19371	---M-Z	200	added ('OK')	application/x-javascript	etag:%224bab-66cbff49-34c2c68d7a270fb0;gz%22	https://html.ditsolution.net/buddy/assets/js/theme.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/theme.js	(from https://html.ditsolution.net/buddy/)
17:22:30	905/905	---M--	200	added ('OK')	image/png	etag:%22389-66cbff4f-30e2bbfd0fc64485;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/icon.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/icon.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:31	670/670	---M--	200	added ('OK')	image/png	etag:%2229e-66cbff4e-bf7c6b7b22f0bc56;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/banner_icon1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/banner_icon1.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:33	125112/125112	---M--	200	added ('OK')	image/png	etag:%221e8b8-66cbff4d-afff45b39e88f9b5;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/about_thumb.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/about_thumb.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:35	43315/43315	---M--	200	added ('OK')	image/png	etag:%22a933-66cbff4d-29e464d87d2da23b;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/about_shape.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/about_shape.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:35	1439/1439	---M--	200	added ('OK')	image/png	etag:%2259f-66cbff4f-e6a91c2fe104efcc;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/shape.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/shape.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:36	672/672	---M--	200	added ('OK')	image/png	etag:%222a0-66cbff4f-93c5f14f85d4725a;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/service_icon1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/service_icon1.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:37	1129/1129	---M--	200	added ('OK')	image/png	etag:%22469-66cbff4f-1014bcd77134ff7a;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/service_icon2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/service_icon2.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:38	800/800	---M--	200	added ('OK')	image/png	etag:%22320-66cbff4f-5d25b411e85c7041;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/service_icon3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/service_icon3.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:40	140979/140979	---M--	200	added ('OK')	image/png	etag:%22226b3-66cbff4f-5a07bcc6b6d2eed4;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/faq_img.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/faq_img.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:43	49229/49229	---M--	200	added ('OK')	image/png	etag:%22c04d-66cbff4f-d935847cc1e50ab7;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/team1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/team1.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:43	50909/50909	---M--	200	added ('OK')	image/png	etag:%22c6dd-66cbff4f-d54c343ed6109a24;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/team2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/team2.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:44	45039/45039	---M--	200	added ('OK')	image/png	etag:%22afef-66cbff4f-b91d0a8b3062276b;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/team4.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/team4.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:44	53407/53407	---M--	200	added ('OK')	image/png	etag:%22d09f-66cbff4f-dd9d9c0576a9a1a4;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/team3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/team3.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:45	504/504	---M--	200	added ('OK')	image/png	etag:%221f8-66cbff4f-cb0cdda1571d0251;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/marquee_star.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/marquee_star.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:46	5642/5642	---M--	200	added ('OK')	image/png	etag:%22160a-66cbff4d-b23f368c70fd0bd;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/aouthor1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/aouthor1.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:47	6020/6020	---M--	200	added ('OK')	image/png	etag:%221784-66cbff4d-531cd54ee7a3d595;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/aouthor3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/aouthor3.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:49	5953/5953	---M--	200	added ('OK')	image/png	etag:%221741-66cbff4d-52b11324ff62ea0e;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/aouthor2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/aouthor2.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:51	244426/244426	---M--	200	added ('OK')	image/png	etag:%223baca-66cbff4e-fb3c6572cf39adc2;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/blog1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/blog1.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:55	221910/221910	---M--	200	added ('OK')	image/png	etag:%22362d6-66cbff4f-a71bb3a8bc7d2333;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/blog3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/blog3.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:55	212065/212065	---M--	200	added ('OK')	image/png	etag:%2233c61-66cbff4e-67ae970433cd2246;;;%22	https://html.ditsolution.net/buddy/assets/images/home_two/blog2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_two/blog2.png	(from https://html.ditsolution.net/buddy/index-2.html)
17:22:55	1618/1618	---M--	200	added ('OK')	image/png	etag:%22652-66cbff54-6bad002d25a922b5;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/logo2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/logo2.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:22:56	580/580	---M--	200	added ('OK')	image/png	etag:%22244-66cbff53-f5a90c8680f46ab2;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/call.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/call.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:01	737524/737524	---M--	200	added ('OK')	image/png	etag:%22b40f4-66cbff56-8f378e5985aa2069;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/slid_banner1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/slid_banner1.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:03	614877/614877	---M--	200	added ('OK')	image/png	etag:%22961dd-66cbff56-12542de9c0df6c70;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/slid_banner2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/slid_banner2.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:05	456/456	---M--	200	added ('OK')	image/png	etag:%221c8-66cbff55-f22488ec605a266;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/star-icon.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/star-icon.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:05	746628/746628	---M--	200	added ('OK')	image/png	etag:%22b6484-66cbff57-f11c98d52ca4b10;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/slid_banner3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/slid_banner3.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:08	201468/201468	---M--	200	added ('OK')	image/png	etag:%22312fc-66cbff53-7b98f85313c79b28;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/about1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/about1.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:08	156543/156543	---M--	200	added ('OK')	image/png	etag:%222637f-66cbff53-5f40e2e89e84b439;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/about2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/about2.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:08	90013/90013	---M--	200	added ('OK')	image/png	etag:%2215f9d-66cbff53-d7094c25556d3317;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/case1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/case1.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:09	81388/81388	---M--	200	added ('OK')	image/png	etag:%2213dec-66cbff54-eee2bfb31e871b2f;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/case2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/case2.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:10	75911/75911	---M--	200	added ('OK')	image/png	etag:%2212887-66cbff54-cd2762adaa29e87c;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/case3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/case3.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:11	77304/77304	---M--	200	added ('OK')	image/png	etag:%2212df8-66cbff54-a1d3c7841b0ebcd2;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/case4.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/case4.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:12	15182/15182	---M--	200	added ('OK')	image/png	etag:%223b4e-66cbff54-753427e67556007;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken1.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:13	12350/12350	---M--	200	added ('OK')	image/png	etag:%22303e-66cbff54-cba88e2253992d5a;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken2.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:14	15022/15022	---M--	200	added ('OK')	image/png	etag:%223aae-66cbff54-9d5df3de013ba9c3;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken3.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:15	15240/15240	---M--	200	added ('OK')	image/png	etag:%223b88-66cbff54-97ee7ec1fd1158b6;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken4.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken4.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:17	131469/131469	---M--	200	added ('OK')	image/png	etag:%222018d-66cbff53-fcbae0f484db104a;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/about_thumb1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/about_thumb1.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:20	2854/2854	---M--	200	added ('OK')	image/png	etag:%22b26-66cbff54-b9835e6caea339a7;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/contact_chickn.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/contact_chickn.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:20	13776/13776	---M--	200	added ('OK')	image/png	etag:%2235d0-66cbff54-b76abafa65b42e01;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/logo.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/logo.png	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:23	179045/179045	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bb65-66cbff49-344eaf806189c079;gz%22	https://html.ditsolution.net/buddy/assets/js/swiper-bundle.js	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/js/swiper-bundle.js	(from https://html.ditsolution.net/buddy/index-3.html)
17:23:25	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-3f106da40eb297f2;gz%22	https://html.ditsolution.net/buddy/protfolio-details.html	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/protfolio-details.html	(from https://html.ditsolution.net/buddy/service-details.html)
17:23:26	181151/181151	---M--	200	added ('OK')	image/png	etag:%222c39f-66cbff4a-89316ddbe86a0c7b;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blg-dtls1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blg-dtls1.png	(from https://html.ditsolution.net/buddy/service-details.html)
17:23:30	80873/80873	---M--	200	added ('OK')	image/png	etag:%2213be9-66cbff49-cc9516b5d828c026;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/about_thumb.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/about_thumb.png	(from https://html.ditsolution.net/buddy/about.html)
17:23:30	42054/42054	---M--	200	added ('OK')	image/png	etag:%22a446-66cbff49-8cf17ee1d3903462;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/about2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/about2.png	(from https://html.ditsolution.net/buddy/about.html)
17:23:32	108744/108744	---M--	200	added ('OK')	image/png	etag:%221a8c8-66cbff4c-f1a7396b044e9cde;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/history1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/history1.png	(from https://html.ditsolution.net/buddy/history.html)
17:23:33	741/741	---M--	200	added ('OK')	image/png	etag:%222e5-66cbff4a-4d5403eb78c91c88;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/brand1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/brand1.png	(from https://html.ditsolution.net/buddy/pricing.html)
17:23:35	127741/127741	---M--	200	added ('OK')	image/png	etag:%221f2fd-66cbff4c-520631b95c61f22;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/history2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/history2.png	(from https://html.ditsolution.net/buddy/history.html)
17:23:35	703/703	---M--	200	added ('OK')	image/png	etag:%222bf-66cbff4a-ec3cb1c68b990b37;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/brand2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/brand2.png	(from https://html.ditsolution.net/buddy/pricing.html)
17:23:36	906/906	---M--	200	added ('OK')	image/png	etag:%2238a-66cbff4a-c42a74e9704b9b2b;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/brand3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/brand3.png	(from https://html.ditsolution.net/buddy/pricing.html)
17:23:37	1151/1151	---M--	200	added ('OK')	image/png	etag:%2247f-66cbff4a-67ab95c874444ddc;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/brand4.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/brand4.png	(from https://html.ditsolution.net/buddy/pricing.html)
17:23:38	1543/1543	---M--	200	added ('OK')	image/png	etag:%22607-66cbff4a-eee82e4e02550a1f;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/brand5.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/brand5.png	(from https://html.ditsolution.net/buddy/pricing.html)
17:23:39	68559/68559	---M--	200	added ('OK')	image/png	etag:%2210bcf-66cbff4a-e733548e4e045838;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blog1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blog1.png	(from https://html.ditsolution.net/buddy/portfolio.html)
17:23:40	55791/55791	---M--	200	added ('OK')	image/png	etag:%22d9ef-66cbff4a-5b209bbc3dbfe35d;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blog2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blog2.png	(from https://html.ditsolution.net/buddy/portfolio.html)
17:23:43	45579/45579	---M--	200	added ('OK')	image/png	etag:%22b20b-66cbff4a-66a1229454504585;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blog3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blog3.png	(from https://html.ditsolution.net/buddy/portfolio.html)
17:23:44	55791/55791	---M--	200	added ('OK')	image/png	etag:%22d9ef-66cbff4a-ac2b612feeb79da6;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blog5.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blog5.png	(from https://html.ditsolution.net/buddy/portfolio.html)
17:23:45	68559/68559	---M--	200	added ('OK')	image/png	etag:%2210bcf-66cbff4a-4bd47e15c8454914;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/blog4.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/blog4.png	(from https://html.ditsolution.net/buddy/portfolio.html)
17:23:45	19295/19295	---M--	200	added ('OK')	image/png	etag:%224b5f-66cbff54-fede4e0c286dcbbf;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken5.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken5.png	(from https://html.ditsolution.net/buddy/shop.html)
17:23:46	21370/21370	---M--	200	added ('OK')	image/png	etag:%22537a-66cbff54-54468f60971974fd;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken6.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken6.png	(from https://html.ditsolution.net/buddy/shop.html)
17:23:49	18479/18479	---M--	200	added ('OK')	image/png	etag:%22482f-66cbff54-ad2d01b472a29b7;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken7.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken7.png	(from https://html.ditsolution.net/buddy/shop.html)
17:23:50	18577/18577	---M--	200	added ('OK')	image/png	etag:%224891-66cbff54-b88b472df256c466;;;%22	https://html.ditsolution.net/buddy/assets/images/home_3/chicken8.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/home_3/chicken8.png	(from https://html.ditsolution.net/buddy/shop.html)
17:23:51	129953/129953	---M--	200	added ('OK')	image/png	etag:%221fba1-66cbff4d-1403481c97052873;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tabs1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tabs1.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:53	119332/119332	---M--	200	added ('OK')	image/png	etag:%221d224-66cbff4d-9641d564d5cdab6;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tabs3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tabs3.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:54	116682/116682	---M--	200	added ('OK')	image/png	etag:%221c7ca-66cbff4d-6d9cbbf61d9cc63a;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tabs2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tabs2.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:54	9828/9828	---M--	200	added ('OK')	image/png	etag:%222664-66cbff4c-2970d924655cfa7b;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tab1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tab1.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:55	9653/9653	---M--	200	added ('OK')	image/png	etag:%2225b5-66cbff4c-3400d3c3d3e972a3;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tab3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tab3.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:56	10054/10054	---M--	200	added ('OK')	image/png	etag:%222746-66cbff4c-785ea9a3f77ece7;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/tab2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/tab2.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:57	3063/3063	---M--	200	added ('OK')	image/png	etag:%22bf7-66cbff49-90a91b108a014d71;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/aouthor.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/aouthor.png	(from https://html.ditsolution.net/buddy/shop-details.html)
17:23:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-3f106da40eb297f2;gz%22	https://html.ditsolution.net/buddy/c	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/c	(from https://html.ditsolution.net/buddy/shop-details.html)
17:24:00	7167/7167	---M--	200	added ('OK')	image/png	etag:%221bff-66cbff4d-7963a1e723fe73c2;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/testi_author1.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/testi_author1.png	(from https://html.ditsolution.net/buddy/blog-grid.html)
17:24:03	7141/7141	---M--	200	added ('OK')	image/png	etag:%221be5-66cbff4d-ebef53173a7bf380;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/testi_author2.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/testi_author2.png	(from https://html.ditsolution.net/buddy/blog-grid.html)
17:24:04	7648/7648	---M--	200	added ('OK')	image/png	etag:%221de0-66cbff4d-d41a2cff25e3553c;;;%22	https://html.ditsolution.net/buddy/assets/images/inner-img/testi_author3.png	/Users/eniyan/websites/wurafarms/html.ditsolution.net/buddy/assets/images/inner-img/testi_author3.png	(from https://html.ditsolution.net/buddy/blog-grid.html)
